Date,Hour,Quarter,ERCOT Hub Average Price
07/03/2022,17,2,55.45
07/03/2022,17,3,54.01
07/03/2022,17,4,53.39
07/03/2022,18,1,52.52
07/03/2022,18,2,49.68
07/03/2022,18,3,47.37
07/03/2022,18,4,48.13
07/03/2022,19,1,48.94
07/03/2022,19,2,44.81
07/03/2022,19,3,45.08
07/03/2022,19,4,49.57
07/03/2022,20,1,51.06
07/03/2022,20,2,50.09
07/03/2022,20,3,50.17
07/03/2022,20,4,49.81
07/03/2022,21,1,49.47
07/03/2022,21,2,50.06
07/03/2022,21,3,52.39
07/03/2022,21,4,53.24
07/03/2022,22,1,53.59
07/03/2022,22,2,53.65
07/03/2022,22,3,52.98
07/03/2022,22,4,51.74
07/03/2022,23,1,53.55
07/03/2022,23,2,53.33
07/03/2022,23,3,53.33
07/03/2022,23,4,53.14
07/03/2022,24,1,53.20
07/03/2022,24,2,54.23
07/03/2022,24,3,53.01
07/03/2022,24,4,52.94
07/04/2022,1,1,52.35
07/04/2022,1,2,54.29
07/04/2022,1,3,50.24
07/04/2022,1,4,46.46
07/04/2022,2,1,49.85
07/04/2022,2,2,49.88
07/04/2022,2,3,45.41
07/04/2022,2,4,41.28
07/04/2022,3,1,47.90
07/04/2022,3,2,49.93
07/04/2022,3,3,41.38
07/04/2022,3,4,39.62
07/04/2022,4,1,38.89
07/04/2022,4,2,38.19
07/04/2022,4,3,37.93
07/04/2022,4,4,37.39
07/04/2022,5,1,36.36
07/04/2022,5,2,35.56
07/04/2022,5,3,34.32
07/04/2022,5,4,33.81
07/04/2022,6,1,35.15
07/04/2022,6,2,35.66
07/04/2022,6,3,35.64
07/04/2022,6,4,35.70
07/04/2022,7,1,36.42
07/04/2022,7,2,34.76
07/04/2022,7,3,33.19
07/04/2022,7,4,33.32
07/04/2022,8,1,33.21
07/04/2022,8,2,33.36
07/04/2022,8,3,33.57
07/04/2022,8,4,33.51
07/04/2022,9,1,32.60
07/04/2022,9,2,29.75
07/04/2022,9,3,27.60
07/04/2022,9,4,23.39
07/04/2022,10,1,24.83
07/04/2022,10,2,24.35
07/04/2022,10,3,27.44
07/04/2022,10,4,28.59
07/04/2022,11,1,28.66
07/04/2022,11,2,30.48
07/04/2022,11,3,31.85
07/04/2022,11,4,34.25
07/04/2022,12,1,35.89
07/04/2022,12,2,38.23
07/04/2022,12,3,40.12
07/04/2022,12,4,44.55
07/04/2022,13,1,50.08
07/04/2022,13,2,52.20
07/04/2022,13,3,53.50
07/04/2022,13,4,55.50
07/04/2022,14,1,53.25
07/04/2022,14,2,56.24
07/04/2022,14,3,58.12
07/04/2022,14,4,63.20
07/04/2022,15,1,57.35
07/04/2022,15,2,57.29
07/04/2022,15,3,59.43
07/04/2022,15,4,118.77
07/04/2022,16,1,63.87
07/04/2022,16,2,67.04
07/04/2022,16,3,64.23
07/04/2022,16,4,59.36
07/04/2022,17,1,58.15
07/04/2022,17,2,64.15
07/04/2022,17,3,62.14
07/04/2022,17,4,59.18
07/04/2022,18,1,57.83
07/04/2022,18,2,58.20
07/04/2022,18,3,54.49
07/04/2022,18,4,53.16
07/04/2022,19,1,52.23
07/04/2022,19,2,51.66
07/04/2022,19,3,52.47
07/04/2022,19,4,56.13
07/04/2022,20,1,51.74
07/04/2022,20,2,51.78
07/04/2022,20,3,51.08
07/04/2022,20,4,50.86
07/04/2022,21,1,50.98
07/04/2022,21,2,50.86
07/04/2022,21,3,50.93
07/04/2022,21,4,50.75
07/04/2022,22,1,49.28
07/04/2022,22,2,49.72
07/04/2022,22,3,49.02
07/04/2022,22,4,45.24
07/04/2022,23,1,47.40
07/04/2022,23,2,44.65
07/04/2022,23,3,41.48
07/04/2022,23,4,39.30
07/04/2022,24,1,37.92
07/04/2022,24,2,37.06
07/04/2022,24,3,35.47
07/04/2022,24,4,35.26
07/05/2022,1,1,35.35
07/05/2022,1,2,35.90
07/05/2022,1,3,36.28
07/05/2022,1,4,35.88
07/05/2022,2,1,36.88
07/05/2022,2,2,39.53
07/05/2022,2,3,38.49
07/05/2022,2,4,38.28
07/05/2022,3,1,37.02
07/05/2022,3,2,36.35
07/05/2022,3,3,35.32
07/05/2022,3,4,34.85
07/05/2022,4,1,35.86
07/05/2022,4,2,35.01
07/05/2022,4,3,33.73
07/05/2022,4,4,33.60
07/05/2022,5,1,33.05
07/05/2022,5,2,33.46
07/05/2022,5,3,33.01
07/05/2022,5,4,33.21
07/05/2022,6,1,34.53
07/05/2022,6,2,35.41
07/05/2022,6,3,35.42
07/05/2022,6,4,33.97
07/05/2022,7,1,34.57
07/05/2022,7,2,34.08
07/05/2022,7,3,33.60
07/05/2022,7,4,33.59
07/05/2022,8,1,34.44
07/05/2022,8,2,34.78
07/05/2022,8,3,35.84
07/05/2022,8,4,35.63
07/05/2022,9,1,35.10
07/05/2022,9,2,32.84
07/05/2022,9,3,29.55
07/05/2022,9,4,25.12
07/05/2022,10,1,20.57
07/05/2022,10,2,21.02
07/05/2022,10,3,21.83
07/05/2022,10,4,27.73
07/05/2022,11,1,30.65
07/05/2022,11,2,30.86
07/05/2022,11,3,33.51
07/05/2022,11,4,34.39
07/05/2022,12,1,36.57
07/05/2022,12,2,39.57
07/05/2022,12,3,47.11
07/05/2022,12,4,54.02
07/05/2022,13,1,51.73
07/05/2022,13,2,56.71
07/05/2022,13,3,60.73
07/05/2022,13,4,63.34
07/05/2022,14,1,64.08
07/05/2022,14,2,69.91
07/05/2022,14,3,73.70
07/05/2022,14,4,71.19
07/05/2022,15,1,67.41
07/05/2022,15,2,72.39
07/05/2022,15,3,72.58
07/05/2022,15,4,73.42
07/05/2022,16,1,72.42
07/05/2022,16,2,72.41
07/05/2022,16,3,74.67
07/05/2022,16,4,178.04
07/05/2022,17,1,76.84
07/05/2022,17,2,74.36
07/05/2022,17,3,72.83
07/05/2022,17,4,75.85
07/05/2022,18,1,83.37
07/05/2022,18,2,290.84
07/05/2022,18,3,122.53
07/05/2022,18,4,170.57
07/05/2022,19,1,185.02
07/05/2022,19,2,131.90
07/05/2022,19,3,69.51
07/05/2022,19,4,65.03
07/05/2022,20,1,63.14
07/05/2022,20,2,64.57
07/05/2022,20,3,71.15
07/05/2022,20,4,66.81
07/05/2022,21,1,64.43
07/05/2022,21,2,61.85
07/05/2022,21,3,78.38
07/05/2022,21,4,63.73
07/05/2022,22,1,63
07/05/2022,22,2,59.87
07/05/2022,22,3,56.15
07/05/2022,22,4,55.66
07/05/2022,23,1,56.86
07/05/2022,23,2,56.58
07/05/2022,23,3,56.49
07/05/2022,23,4,55.98
07/05/2022,24,1,54.70
07/05/2022,24,2,55.45
07/05/2022,24,3,53.57
07/05/2022,24,4,51.66
07/06/2022,1,1,53.20
07/06/2022,1,2,50.84
07/06/2022,1,3,47.22
07/06/2022,1,4,41.56
07/06/2022,2,1,40.25
07/06/2022,2,2,40.60
07/06/2022,2,3,40.53
07/06/2022,2,4,39.08
07/06/2022,3,1,38.67
07/06/2022,3,2,38.68
07/06/2022,3,3,37.33
07/06/2022,3,4,36.78
07/06/2022,4,1,36.83
07/06/2022,4,2,36.26
07/06/2022,4,3,34.72
07/06/2022,4,4,34.78
07/06/2022,5,1,35.16
07/06/2022,5,2,35.39
07/06/2022,5,3,34.39
07/06/2022,5,4,34.17
07/06/2022,6,1,34.57
07/06/2022,6,2,35.29
07/06/2022,6,3,35.91
07/06/2022,6,4,36.28
07/06/2022,7,1,39.56
07/06/2022,7,2,41.70
07/06/2022,7,3,39.25
07/06/2022,7,4,39.36
07/06/2022,8,1,38.30
07/06/2022,8,2,38.82
07/06/2022,8,3,39.87
07/06/2022,8,4,40.03
07/06/2022,9,1,39.65
07/06/2022,9,2,37.76
07/06/2022,9,3,35.99
07/06/2022,9,4,34.39
07/06/2022,10,1,31.20
07/06/2022,10,2,26.95
07/06/2022,10,3,33.76
07/06/2022,10,4,35.04
07/06/2022,11,1,35.25
07/06/2022,11,2,37.09
07/06/2022,11,3,41.49
07/06/2022,11,4,48.43
07/06/2022,12,1,50.64
07/06/2022,12,2,53.16
07/06/2022,12,3,55.86
07/06/2022,12,4,63.80
07/06/2022,13,1,69.36
07/06/2022,13,2,76.01
07/06/2022,13,3,82.51
07/06/2022,13,4,78.28
07/06/2022,14,1,72.93
07/06/2022,14,2,74.81
07/06/2022,14,3,77.39
07/06/2022,14,4,78.19
07/06/2022,15,1,76.02
07/06/2022,15,2,75.58
07/06/2022,15,3,75.45
07/06/2022,15,4,75.98
07/06/2022,16,1,77.76
07/06/2022,16,2,79.46
07/06/2022,16,3,77.61
07/06/2022,16,4,76.59
07/06/2022,17,1,77.16
07/06/2022,17,2,76.40
07/06/2022,17,3,76.30
07/06/2022,17,4,75.52
07/06/2022,18,1,71.62
07/06/2022,18,2,69.96
07/06/2022,18,3,70.15
07/06/2022,18,4,73.30
07/06/2022,19,1,71.24
07/06/2022,19,2,72.28
07/06/2022,19,3,71.21
07/06/2022,19,4,71.06
07/06/2022,20,1,72.30
07/06/2022,20,2,84.72
07/06/2022,20,3,83.52
07/06/2022,20,4,90.63
07/06/2022,21,1,85.23
07/06/2022,21,2,97.34
07/06/2022,21,3,97.96
07/06/2022,21,4,80.89
07/06/2022,22,1,70.46
07/06/2022,22,2,61.77
07/06/2022,22,3,57.44
07/06/2022,22,4,56.01
07/06/2022,23,1,55.40
07/06/2022,23,2,54.25
07/06/2022,23,3,51.13
07/06/2022,23,4,46.02
07/06/2022,24,1,43.22
07/06/2022,24,2,41.97
07/06/2022,24,3,40.15
07/06/2022,24,4,38.22
07/07/2022,1,1,38.36
07/07/2022,1,2,40.66
07/07/2022,1,3,38.87
07/07/2022,1,4,38.61
07/07/2022,2,1,37.87
07/07/2022,2,2,37.86
07/07/2022,2,3,37.42
07/07/2022,2,4,35.55
07/07/2022,3,1,34.97
07/07/2022,3,2,34.37
07/07/2022,3,3,34.33
07/07/2022,3,4,34.19
07/07/2022,4,1,34.24
07/07/2022,4,2,33.58
07/07/2022,4,3,31.82
07/07/2022,4,4,30.73
07/07/2022,5,1,30.67
07/07/2022,5,2,30.53
07/07/2022,5,3,30.52
07/07/2022,5,4,30.54
07/07/2022,6,1,30.09
07/07/2022,6,2,32.28
07/07/2022,6,3,33.07
07/07/2022,6,4,34.74
07/07/2022,7,1,34.63
07/07/2022,7,2,34.95
07/07/2022,7,3,34.26
07/07/2022,7,4,34.23
07/07/2022,8,1,34.67
07/07/2022,8,2,35.33
07/07/2022,8,3,35.93
07/07/2022,8,4,36.44
07/07/2022,9,1,36.80
07/07/2022,9,2,36
07/07/2022,9,3,34.68
07/07/2022,9,4,33.76
07/07/2022,10,1,33.17
07/07/2022,10,2,34.96
07/07/2022,10,3,35.75
07/07/2022,10,4,37.41
07/07/2022,11,1,40.83
07/07/2022,11,2,46.75
07/07/2022,11,3,51.01
07/07/2022,11,4,53.06
07/07/2022,12,1,51.73
07/07/2022,12,2,59.97
07/07/2022,12,3,70.30
07/07/2022,12,4,73.24
07/07/2022,13,1,70.45
07/07/2022,13,2,71.49
07/07/2022,13,3,72.40
07/07/2022,13,4,77.84
07/07/2022,14,1,74.19
07/07/2022,14,2,75.38
07/07/2022,14,3,91.28
07/07/2022,14,4,110.96
07/07/2022,15,1,89.93
07/07/2022,15,2,111.36
07/07/2022,15,3,157.37
07/07/2022,15,4,229.87
07/07/2022,16,1,193.52
07/07/2022,16,2,198.95
07/07/2022,16,3,167.36
07/07/2022,16,4,138.06
07/07/2022,17,1,112.11
07/07/2022,17,2,98.98
07/07/2022,17,3,85.03
07/07/2022,17,4,81.59
07/07/2022,18,1,75.29
07/07/2022,18,2,75.46
07/07/2022,18,3,75.85
07/07/2022,18,4,78.34
07/07/2022,19,1,74.58
07/07/2022,19,2,73.38
07/07/2022,19,3,74.03
07/07/2022,19,4,75.03
07/07/2022,20,1,74.19
07/07/2022,20,2,78.53
07/07/2022,20,3,85.54
07/07/2022,20,4,113.33
07/07/2022,21,1,117.77
07/07/2022,21,2,142.11
07/07/2022,21,3,86.17
07/07/2022,21,4,75.71
07/07/2022,22,1,66.95
07/07/2022,22,2,70.64
07/07/2022,22,3,62.95
07/07/2022,22,4,55.46
07/07/2022,23,1,54.01
07/07/2022,23,2,53.95
07/07/2022,23,3,52.03
07/07/2022,23,4,47.95
07/07/2022,24,1,46.13
07/07/2022,24,2,48.79
07/07/2022,24,3,44.15
07/07/2022,24,4,40.38
07/08/2022,1,1,39.44
07/08/2022,1,2,37.18
07/08/2022,1,3,36.61
07/08/2022,1,4,35.58
07/08/2022,2,1,34.87
07/08/2022,2,2,34.36
07/08/2022,2,3,34.37
07/08/2022,2,4,33.92
07/08/2022,3,1,34.18
07/08/2022,3,2,34.49
07/08/2022,3,3,34.30
07/08/2022,3,4,34.38
07/08/2022,4,1,34.92
07/08/2022,4,2,34.70
07/08/2022,4,3,35.30
07/08/2022,4,4,35.31
07/08/2022,5,1,35.47
07/08/2022,5,2,35.30
07/08/2022,5,3,35.14
07/08/2022,5,4,34.99
07/08/2022,6,1,35.19
07/08/2022,6,2,35.04
07/08/2022,6,3,34.85
07/08/2022,6,4,34.17
07/08/2022,7,1,33.58
07/08/2022,7,2,33.26
07/08/2022,7,3,31.59
07/08/2022,7,4,31.65
07/08/2022,8,1,32.58
07/08/2022,8,2,32.91
07/08/2022,8,3,33.19
07/08/2022,8,4,34.02
07/08/2022,9,1,34.49
07/08/2022,9,2,34.49
07/08/2022,9,3,33.73
07/08/2022,9,4,33.02
07/08/2022,10,1,34.22
07/08/2022,10,2,35.60
07/08/2022,10,3,37.34
07/08/2022,10,4,40.07
07/08/2022,11,1,44.86
07/08/2022,11,2,53.15
07/08/2022,11,3,57.36
07/08/2022,11,4,59.71
07/08/2022,12,1,64.73
07/08/2022,12,2,94.63
07/08/2022,12,3,94.58
07/08/2022,12,4,77.59
07/08/2022,13,1,77.83
07/08/2022,13,2,217.26
07/08/2022,13,3,315.02
07/08/2022,13,4,446.58
07/08/2022,14,1,583.53
07/08/2022,14,2,324.34
07/08/2022,14,3,243.38
07/08/2022,14,4,378.12
07/08/2022,15,1,276.55
07/08/2022,15,2,669.43
07/08/2022,15,3,554.97
07/08/2022,15,4,472.39
07/08/2022,16,1,674.76
07/08/2022,16,2,"1,291.70"
07/08/2022,16,3,"1,031.83"
07/08/2022,16,4,781.30
07/08/2022,17,1,580.30
07/08/2022,17,2,457.61
07/08/2022,17,3,725.78
07/08/2022,17,4,"2,710.58"
07/08/2022,18,1,"1,529.87"
07/08/2022,18,2,"1,267.05"
07/08/2022,18,3,"1,044.72"
07/08/2022,18,4,362.72
07/08/2022,19,1,151.77
07/08/2022,19,2,164.21
07/08/2022,19,3,243.65
07/08/2022,19,4,119.75
07/08/2022,20,1,92.63
07/08/2022,20,2,101.76
07/08/2022,20,3,162.24
07/08/2022,20,4,228.18
07/08/2022,21,1,141.31
07/08/2022,21,2,105.70
07/08/2022,21,3,90.86
07/08/2022,21,4,79.74
07/08/2022,22,1,79.36
07/08/2022,22,2,75.64
07/08/2022,22,3,73.13
07/08/2022,22,4,66.60
07/08/2022,23,1,65.54
07/08/2022,23,2,67.31
07/08/2022,23,3,60.98
07/08/2022,23,4,55.65
07/08/2022,24,1,50.87
07/08/2022,24,2,50.75
07/08/2022,24,3,47.24
07/08/2022,24,4,44.56
07/09/2022,1,1,45.38
07/09/2022,1,2,42.60
07/09/2022,1,3,40.19
07/09/2022,1,4,40.11
07/09/2022,2,1,38.47
07/09/2022,2,2,37.91
07/09/2022,2,3,38.26
07/09/2022,2,4,38.49
07/09/2022,3,1,39.26
07/09/2022,3,2,39.39
07/09/2022,3,3,39.43
07/09/2022,3,4,39.07
07/09/2022,4,1,40.25
07/09/2022,4,2,40.93
07/09/2022,4,3,42
07/09/2022,4,4,43.59
07/09/2022,5,1,43.93
07/09/2022,5,2,45.04
07/09/2022,5,3,44.53
07/09/2022,5,4,44.83
07/09/2022,6,1,44.44
07/09/2022,6,2,44.14
07/09/2022,6,3,44.23
07/09/2022,6,4,43.21
07/09/2022,7,1,42.92
07/09/2022,7,2,41.95
07/09/2022,7,3,41.16
07/09/2022,7,4,40.37
07/09/2022,8,1,40.76
07/09/2022,8,2,40.48
07/09/2022,8,3,40.13
07/09/2022,8,4,40.15
07/09/2022,9,1,40.59
07/09/2022,9,2,40.92
07/09/2022,9,3,41.02
07/09/2022,9,4,41.74
07/09/2022,10,1,45.71
07/09/2022,10,2,46.59
07/09/2022,10,3,52.21
07/09/2022,10,4,60.61
07/09/2022,11,1,59.25
07/09/2022,11,2,61.68
07/09/2022,11,3,67.64
07/09/2022,11,4,76.16
07/09/2022,12,1,72.19
07/09/2022,12,2,91.89
07/09/2022,12,3,75.31
07/09/2022,12,4,74.89
07/09/2022,13,1,94.83
07/09/2022,13,2,206.27
07/09/2022,13,3,103.90
07/09/2022,13,4,259.14
07/09/2022,14,1,94.96
07/09/2022,14,2,101.80
07/09/2022,14,3,103.45
07/09/2022,14,4,154.16
07/09/2022,15,1,149.64
07/09/2022,15,2,386.05
07/09/2022,15,3,455.85
07/09/2022,15,4,276.65
07/09/2022,16,1,802.52
07/09/2022,16,2,"1,950.38"
07/09/2022,16,3,"1,226.47"
07/09/2022,16,4,"1,303.30"
07/09/2022,17,1,"1,404.80"
07/09/2022,17,2,"3,006.33"
07/09/2022,17,3,"3,500.85"
07/09/2022,17,4,"3,943.17"
07/09/2022,18,1,"1,277.54"
07/09/2022,18,2,950.13
07/09/2022,18,3,660.07
07/09/2022,18,4,"1,064.49"
07/09/2022,19,1,950.96
07/09/2022,19,2,"1,098.08"
07/09/2022,19,3,722.42
07/09/2022,19,4,472.70
07/09/2022,20,1,389.58
07/09/2022,20,2,430.06
07/09/2022,20,3,237.78
07/09/2022,20,4,491.72
07/09/2022,21,1,"1,770.78"
07/09/2022,21,2,"1,173.87"
07/09/2022,21,3,581.28
07/09/2022,21,4,419.68
07/09/2022,22,1,173.04
07/09/2022,22,2,116.93
07/09/2022,22,3,86.14
07/09/2022,22,4,96.99
07/09/2022,23,1,191.78
07/09/2022,23,2,208.41
07/09/2022,23,3,120.18
07/09/2022,23,4,109.89
07/09/2022,24,1,84.22
07/09/2022,24,2,83.44
07/09/2022,24,3,77.52
07/09/2022,24,4,75.07
07/10/2022,1,1,75
07/10/2022,1,2,69.59
07/10/2022,1,3,68.15
07/10/2022,1,4,63.97
07/10/2022,2,1,63.19
07/10/2022,2,2,63.79
07/10/2022,2,3,60.05
07/10/2022,2,4,59.42
07/10/2022,3,1,57.41
07/10/2022,3,2,56.73
07/10/2022,3,3,56.12
07/10/2022,3,4,54.38
07/10/2022,4,1,54.09
07/10/2022,4,2,53.82
07/10/2022,4,3,53.19
07/10/2022,4,4,49.32
07/10/2022,5,1,53.46
07/10/2022,5,2,49.52
07/10/2022,5,3,48.02
07/10/2022,5,4,47.34
07/10/2022,6,1,47.98
07/10/2022,6,2,47.22
07/10/2022,6,3,49.67
07/10/2022,6,4,49.72
07/10/2022,7,1,48.56
07/10/2022,7,2,46.56
07/10/2022,7,3,44.78
07/10/2022,7,4,44.65
07/10/2022,8,1,45.40
07/10/2022,8,2,44.99
07/10/2022,8,3,44.52
07/10/2022,8,4,44.52
07/10/2022,9,1,45.22
07/10/2022,9,2,45.01
07/10/2022,9,3,45
07/10/2022,9,4,45
07/10/2022,10,1,44.91
07/10/2022,10,2,47.58
07/10/2022,10,3,53.87
07/10/2022,10,4,57.85
07/10/2022,11,1,59.13
07/10/2022,11,2,60.38
07/10/2022,11,3,70.17
07/10/2022,11,4,70.07
07/10/2022,12,1,70.09
07/10/2022,12,2,73.93
07/10/2022,12,3,75.95
07/10/2022,12,4,82.24
07/10/2022,13,1,75.65
07/10/2022,13,2,77.64
07/10/2022,13,3,106.43
07/10/2022,13,4,180.76
07/10/2022,14,1,107.43
07/10/2022,14,2,150.94
07/10/2022,14,3,222.73
07/10/2022,14,4,541.01
07/10/2022,15,1,176.59
07/10/2022,15,2,370.71
07/10/2022,15,3,424.22
07/10/2022,15,4,583.09
07/10/2022,16,1,458.93
07/10/2022,16,2,434.70
07/10/2022,16,3,678.88
07/10/2022,16,4,247.89
07/10/2022,17,1,468.67
07/10/2022,17,2,944.74
07/10/2022,17,3,961.63
07/10/2022,17,4,610.19
07/10/2022,18,1,394.35
07/10/2022,18,2,518.89
07/10/2022,18,3,419.09
07/10/2022,18,4,344.84
07/10/2022,19,1,398.06
07/10/2022,19,2,630.46
07/10/2022,19,3,637.12
07/10/2022,19,4,"1,177.87"
07/10/2022,20,1,621.63
07/10/2022,20,2,582.84
07/10/2022,20,3,903.09
07/10/2022,20,4,799.21
07/10/2022,21,1,382.43
07/10/2022,21,2,199.13
07/10/2022,21,3,205.62
07/10/2022,21,4,129.54
07/10/2022,22,1,77.92
07/10/2022,22,2,74.58
07/10/2022,22,3,70.70
07/10/2022,22,4,67.29
07/10/2022,23,1,73.83
07/10/2022,23,2,68.14
07/10/2022,23,3,61.89
07/10/2022,23,4,60.69
07/10/2022,24,1,58.25
07/10/2022,24,2,57.29
07/10/2022,24,3,55.92
07/10/2022,24,4,53.95
07/11/2022,1,1,53.54
07/11/2022,1,2,47.69
07/11/2022,1,3,46.79
07/11/2022,1,4,46.07
07/11/2022,2,1,43.79
07/11/2022,2,2,43.51
07/11/2022,2,3,42.62
07/11/2022,2,4,40.89
07/11/2022,3,1,39.70
07/11/2022,3,2,39.15
07/11/2022,3,3,39.42
07/11/2022,3,4,40.35
07/11/2022,4,1,41.81
07/11/2022,4,2,41.94
07/11/2022,4,3,41.72
07/11/2022,4,4,41.46
07/11/2022,5,1,43.08
07/11/2022,5,2,42.40
07/11/2022,5,3,42.11
07/11/2022,5,4,42.27
07/11/2022,6,1,44.28
07/11/2022,6,2,44.73
07/11/2022,6,3,45.92
07/11/2022,6,4,47.08
07/11/2022,7,1,47.44
07/11/2022,7,2,49.07
07/11/2022,7,3,54.50
07/11/2022,7,4,55.29
07/11/2022,8,1,56.55
07/11/2022,8,2,56.81
07/11/2022,8,3,55.81
07/11/2022,8,4,55.90
07/11/2022,9,1,55.94
07/11/2022,9,2,55.53
07/11/2022,9,3,54.53
07/11/2022,9,4,53.38
07/11/2022,10,1,52.36
07/11/2022,10,2,54.81
07/11/2022,10,3,56.45
07/11/2022,10,4,58.69
07/11/2022,11,1,58.63
07/11/2022,11,2,64.31
07/11/2022,11,3,69.95
07/11/2022,11,4,76.40
07/11/2022,12,1,74.28
07/11/2022,12,2,72.93
07/11/2022,12,3,77.49
07/11/2022,12,4,96.86
07/11/2022,13,1,112.48
07/11/2022,13,2,447.62
07/11/2022,13,3,332.15
07/11/2022,13,4,653.77
07/11/2022,14,1,288.21
07/11/2022,14,2,658.86
07/11/2022,14,3,476.22
07/11/2022,14,4,744.49
07/11/2022,15,1,389.36
07/11/2022,15,2,388.24
07/11/2022,15,3,279.17
07/11/2022,15,4,334.55
07/11/2022,16,1,236.89
07/11/2022,16,2,243.91
07/11/2022,16,3,177.51
07/11/2022,16,4,121.81
07/11/2022,17,1,98.52
07/11/2022,17,2,96.77
07/11/2022,17,3,83.77
07/11/2022,17,4,77.53
07/11/2022,18,1,77.06
07/11/2022,18,2,81.09
07/11/2022,18,3,75.93
07/11/2022,18,4,75.86
07/11/2022,19,1,73.69
07/11/2022,19,2,75.45
07/11/2022,19,3,74.56
07/11/2022,19,4,76.29
07/11/2022,20,1,75.59
07/11/2022,20,2,74.62
07/11/2022,20,3,75.74
07/11/2022,20,4,82.80
07/11/2022,21,1,82.22
07/11/2022,21,2,93.24
07/11/2022,21,3,86.14
07/11/2022,21,4,77.06
07/11/2022,22,1,77.03
07/11/2022,22,2,75.38
07/11/2022,22,3,71.46
07/11/2022,22,4,67.23
07/11/2022,23,1,65.17
07/11/2022,23,2,64.36
07/11/2022,23,3,61.86
07/11/2022,23,4,59.46
07/11/2022,24,1,57.14
07/11/2022,24,2,55.19
07/11/2022,24,3,53.46
07/11/2022,24,4,47.82
07/12/2022,1,1,46.96
07/12/2022,1,2,44.34
07/12/2022,1,3,42.86
07/12/2022,1,4,42.09
07/12/2022,2,1,41.99
07/12/2022,2,2,41.57
07/12/2022,2,3,40.80
07/12/2022,2,4,41.05
07/12/2022,3,1,41.11
07/12/2022,3,2,40.40
07/12/2022,3,3,39.74
07/12/2022,3,4,39.98
07/12/2022,4,1,40.60
07/12/2022,4,2,39.49
07/12/2022,4,3,40.04
07/12/2022,4,4,40.01
07/12/2022,5,1,40.02
07/12/2022,5,2,39.83
07/12/2022,5,3,40.64
07/12/2022,5,4,40.03
07/12/2022,6,1,39.98
07/12/2022,6,2,40.55
07/12/2022,6,3,40.54
07/12/2022,6,4,41.03
07/12/2022,7,1,42.23
07/12/2022,7,2,43.35
07/12/2022,7,3,43.15
07/12/2022,7,4,43.18
07/12/2022,8,1,44.59
07/12/2022,8,2,44.10
07/12/2022,8,3,43.47
07/12/2022,8,4,43.09
07/12/2022,9,1,43.33
07/12/2022,9,2,42.85
07/12/2022,9,3,41.78
07/12/2022,9,4,41.02
07/12/2022,10,1,42.89
07/12/2022,10,2,45.85
07/12/2022,10,3,49.04
07/12/2022,10,4,58.09
07/12/2022,11,1,60.96
07/12/2022,11,2,64.05
07/12/2022,11,3,62.95
07/12/2022,11,4,65.74
07/12/2022,12,1,66.08
07/12/2022,12,2,63.84
07/12/2022,12,3,65.28
07/12/2022,12,4,66.71
07/12/2022,13,1,68.94
07/12/2022,13,2,70.23
07/12/2022,13,3,70.75
07/12/2022,13,4,71.48
07/12/2022,14,1,73.16
07/12/2022,14,2,78.35
07/12/2022,14,3,113.63
07/12/2022,14,4,156.19
07/12/2022,15,1,261.14
07/12/2022,15,2,664.26
07/12/2022,15,3,717.06
07/12/2022,15,4,641.49
07/12/2022,16,1,789.44
07/12/2022,16,2,"1,207.06"
07/12/2022,16,3,"1,261.30"
07/12/2022,16,4,"1,455.08"
07/12/2022,17,1,848.46
07/12/2022,17,2,547.33
07/12/2022,17,3,548.87
07/12/2022,17,4,400.43
07/12/2022,18,1,338.83
07/12/2022,18,2,298.77
07/12/2022,18,3,112.73
07/12/2022,18,4,99.60
07/12/2022,19,1,94.39
07/12/2022,19,2,89.19
07/12/2022,19,3,82.52
07/12/2022,19,4,85.26
07/12/2022,20,1,87.28
07/12/2022,20,2,88.37
07/12/2022,20,3,92.94
07/12/2022,20,4,93.02
07/12/2022,21,1,188.82
07/12/2022,21,2,720.82
07/12/2022,21,3,933.43
07/12/2022,21,4,254.39
07/12/2022,22,1,165.50
07/12/2022,22,2,127.30
07/12/2022,22,3,103.83
07/12/2022,22,4,91.66
07/12/2022,23,1,74.28
07/12/2022,23,2,74.31
07/12/2022,23,3,71.69
07/12/2022,23,4,68.34
07/12/2022,24,1,72.57
07/12/2022,24,2,73.50
07/12/2022,24,3,70.89
07/12/2022,24,4,65.91
07/13/2022,1,1,67.35
07/13/2022,1,2,67.15
07/13/2022,1,3,67.74
07/13/2022,1,4,66.62
07/13/2022,2,1,66.82
07/13/2022,2,2,66.93
07/13/2022,2,3,63.77
07/13/2022,2,4,62.27
07/13/2022,3,1,62.45
07/13/2022,3,2,61.54
07/13/2022,3,3,61.39
07/13/2022,3,4,60.82
07/13/2022,4,1,60.95
07/13/2022,4,2,60.79
07/13/2022,4,3,60.29
07/13/2022,4,4,60.40
07/13/2022,5,1,60.85
07/13/2022,5,2,60.97
07/13/2022,5,3,60.99
07/13/2022,5,4,61
07/13/2022,6,1,60.84
07/13/2022,6,2,61.15
07/13/2022,6,3,61.71
07/13/2022,6,4,63.18
07/13/2022,7,1,64.07
07/13/2022,7,2,64.58
07/13/2022,7,3,65.71
07/13/2022,7,4,65.61
07/13/2022,8,1,72.90
07/13/2022,8,2,68.54
07/13/2022,8,3,64.91
